label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,158,138,0,0,0,0,0,0,0,0,0,0,0,245,253,253,137,0,0,0,0,0,0,0,0,0,0,0,0,127,253,203,0,0,0,0,0,0,0,0,0,0,0,0,10,253,0,0,0,0,0,0,0,0,0,0,0,0,10,253,0,0,0,0,0,0,0,3,18,67,12,91,253,253,0,0,0,0,91,249,253,253,253,254,253,253,253,36,0,0,0,0,254,253,253,253,253,254,253,184,253,226,0,0,0,0,71,253,253,253,253,210,17,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,253,253,169,0,0,0,0,0,0,0,0,0,0,0,0,23,253,218,0,0,0,0,0,0,0,0,0,0,0,0,8,253,28,0,0,0,0,0,0,0,0,0,0,0,0,253,70,0,0,0,0,0,0,0,0,0,0,0,36,253,23,0,0,0,0,0,0,0,0,0,0,0,226,253,0,0,0,0,0,101,253,161,82,43,45,253,253,0,0,0,0,0,0,253,88,175,253,253,253,253,142,0,0,0,0,0,0,253,198,197,253,253,253,64,0,0,0,0,0,0,0,107,240,253,99,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,119,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,21,253,200,0,0,0,0,0,0,0,0,0,0,0,131,253,183,0,0,0,0,0,0,0,0,0,0,0,253,253,30,0,0,0,0,0,0,0,0,0,0,86,253,253,30,0,0,0,0,0,0,0,0,0,0,221,253,230,0,0,0,0,0,0,0,0,0,0,0,245,253,76,0,0,0,0,0,0,0,0,0,0,0,253,169,0,0,0,0,0,0,0,0,0,0,0,0,250,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,126,21,0,0,0,0,0,0,0,0,0,0,0,2,94,254,136,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,118,116,0,0,0,0,0,240,247,42,0,0,0,0,5,220,0,0,0,0,224,67,0,222,166,0,0,0,71,125,0,0,0,0,251,3,0,0,120,225,5,34,253,0,0,0,0,0,6,235,6,0,0,107,254,254,53,39,0,0,0,0,0,0,136,254,254,254,133,91,186,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,253,0,0,0,0,0,0,0,0,0,0,0,0,253,168,0,0,0,0,0,0,0,0,0,0,0,85,253,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,253,168,0,0,0,0,0,0,0,0,0,0,0,0,253,56,0,0,0,0,0,0,0,0,0,0,0,57,253,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,139,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,69,220,183,134,1,0,0,0,0,0,0,0,129,254,254,213,208,214,254,0,0,0,0,0,0,76,250,73,254,88,124,0,216,0,0,0,0,0,11,254,228,187,70,10,5,156,12,0,0,0,0,0,222,254,254,254,243,72,0,0,0,0,0,0,0,28,187,0,45,182,254,227,0,0,0,0,0,0,0,22,9,0,0,1,208,226,0,0,0,0,0,0,0,21,254,254,254,254,140,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,26,0,0,0,0,0,0,0,0,0,0,0,0,254,35,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,87,254,0,0,0,0,0,0,0,0,0,0,0,0,126,247,0,0,0,0,0,0,0,0,0,0,0,0,126,54,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,62,253,153,0,0,0,0,0,0,0,0,0,0,0,254,253,6,0,0,0,0,0,0,0,0,0,0,70,254,233,0,0,0,0,0,0,0,0,0,0,0,254,255,0,0,0,0,0,0,0,0,0,0,0,158,253,77,0,0,0,0,0,0,0,0,0,0,0,253,247,0,0,0,0,0,0,0,0,0,0,0,48,253,25,0,0,0,0,0,0,0,0,0,0,0,83,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,235,252,252,252,252,230,0,0,0,0,0,0,0,185,143,53,53,0,23,252,66,0,0,0,0,0,0,0,0,0,0,0,128,252,0,0,0,0,0,0,0,0,0,0,0,8,252,37,0,0,0,0,0,0,0,0,0,0,0,253,202,0,0,0,0,0,0,0,0,0,0,0,243,252,2,0,0,0,0,0,0,0,0,0,0,43,252,25,0,0,67,205,119,0,0,0,0,0,0,96,252,173,248,252,222,71,0,0,0,0,0,0,0,0,238,238,112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,244,16,0,0,0,0,0,0,0,0,0,0,0,0,88,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,16,0,0,0,0,0,0,0,0,0,0,0,0,196,125,0,0,0,0,0,0,0,0,0,0,0,0,55,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,240,48,0,0,0,0,0,0,0,0,0,0,0,0,85,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,242,0,0,0,0,0,0,0,0,0,0,0,0,253,132,0,0,0,0,0,0,0,0,0,0,0,0,253,195,0,0,0,0,0,0,0,0,0,0,0,0,253,215,0,0,0,0,0,0,0,0,0,0,0,0,253,71,0,0,0,0,0,0,0,0,0,0,0,21,253,0,0,0,0,0,0,0,0,0,0,0,0,37,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,41,0,0,0,0,0,0,0,0,0,0,0,0,253,113,0,0,0,0,0,0,0,0,0,0,0,0,253,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,0,0,0,0,0,0,0,0,0,0,170,255,255,255,0,0,0,0,0,0,0,0,0,226,170,0,0,57,255,0,0,0,0,0,0,0,0,226,0,0,0,0,255,0,0,0,0,0,0,0,0,255,170,114,57,57,57,0,0,0,0,0,0,0,29,255,255,255,198,0,0,0,0,0,0,0,0,86,255,0,0,0,198,0,0,0,0,0,0,0,57,255,0,0,0,0,255,0,0,0,0,0,0,0,255,0,0,0,57,226,86,0,0,0,0,0,0,0,255,255,255,255,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,48,254,0,0,0,0,0,0,0,0,0,0,0,45,254,179,0,0,0,0,0,0,0,0,0,0,0,132,242,0,0,0,0,0,0,0,0,0,0,0,0,254,77,0,0,0,0,0,0,0,0,0,0,0,86,254,9,0,0,0,0,0,0,0,0,0,0,0,241,255,0,0,0,0,0,0,0,0,0,0,0,0,254,45,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,56,0,0,0,0,0,0,0,0,0,0,27,90,21,130,254,19,0,0,0,0,0,0,0,0,0,0,0,0,47,247,0,0,0,0,0,0,0,0,0,0,0,0,16,254,0,0,0,0,0,0,0,0,0,0,0,2,254,116,0,0,0,0,0,0,0,0,0,0,83,254,117,0,0,0,0,0,0,0,0,0,5,188,254,43,0,0,0,0,0,0,0,0,0,82,254,196,0,0,0,0,0,0,0,0,0,0,44,254,112,36,135,235,235,235,235,235,0,0,0,0,180,254,254,209,170,110,104,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,72,0,0,0,0,0,0,0,0,0,0,0,117,252,24,0,0,0,0,0,0,0,0,0,0,0,253,216,0,0,0,0,0,0,0,0,0,0,0,0,253,113,0,0,0,0,0,0,0,0,0,0,0,109,253,50,0,0,0,0,0,0,0,0,0,0,0,242,252,0,0,0,0,0,0,0,0,0,0,0,0,252,98,0,0,0,0,0,0,0,0,0,0,0,85,252,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,252,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,30,234,0,0,0,0,0,0,0,0,0,0,0,0,51,208,0,0,0,0,0,0,0,0,0,0,0,0,214,21,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,227,227,0,0,0,0,0,0,0,0,0,0,171,252,201,202,250,0,0,0,0,0,0,0,0,0,244,24,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,16,253,0,0,0,0,0,0,0,0,0,0,0,0,134,243,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,75,127,239,252,171,20,0,0,0,0,0,0,186,253,199,235,252,77,165,252,0,0,0,0,0,190,231,0,52,252,68,0,0,58,0,0,0,0,0,190,189,82,252,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,172,228,77,0,0,0,0,0,0,0,0,3,253,253,253,237,253,229,0,0,0,0,0,0,0,29,253,0,175,154,253,233,0,0,0,0,0,0,0,0,192,172,128,254,253,0,0,0,0,0,0,0,0,0,0,233,253,254,25,0,0,0,0,0,0,0,0,0,4,254,254,255,164,0,0,0,0,0,0,0,0,0,240,253,90,0,100,253,22,0,0,0,0,0,0,0,253,244,0,0,0,228,253,0,0,0,0,0,0,0,208,145,0,2,213,253,113,0,0,0,0,0,0,0,3,253,253,254,253,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,226,249,5,0,0,0,0,0,0,0,0,0,59,254,224,109,254,235,0,0,0,0,0,0,0,0,248,23,0,0,0,254,0,0,0,0,0,0,0,0,246,42,0,0,0,254,0,0,0,0,0,0,0,0,254,254,227,82,254,254,19,0,0,0,0,0,0,254,134,48,239,197,83,16,254,71,0,0,0,0,158,169,0,0,0,0,0,0,15,254,0,0,0,0,191,45,0,0,0,0,0,0,58,156,0,0,0,0,14,254,19,0,0,0,1,128,246,0,0,0,0,0,0,0,209,207,129,208,222,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,148,210,104,0,0,0,0,0,0,0,0,20,252,231,126,21,74,232,154,0,0,0,0,0,0,0,252,107,0,0,0,246,124,0,0,0,0,0,0,0,27,252,85,0,101,252,0,0,0,0,0,0,0,0,0,28,252,169,252,31,0,0,0,0,0,0,0,0,0,0,82,255,232,0,0,0,0,0,0,0,0,0,0,57,252,38,252,21,0,0,0,0,0,0,0,0,0,252,66,0,244,42,0,0,0,0,0,0,0,0,106,224,0,146,252,0,0,0,0,0,0,0,0,0,106,252,252,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,252,0,0,0,0,0,0,0,0,0,0,0,0,85,252,0,0,0,0,0,0,0,0,0,0,0,0,227,70,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,132,252,0,0,0,0,0,0,0,0,0,0,0,0,242,89,0,0,0,0,0,0,0,0,0,0,0,22,252,0,0,0,0,0,0,0,0,0,0,0,0,245,174,0,0,0,0,0,0,0,0,0,0,0,31,252,24,0,0,0,0,0,0,0,0,0,0,0,148,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,192,206,0,0,0,0,0,0,0,0,247,254,254,254,237,254,49,0,0,0,0,0,0,0,254,234,254,156,0,0,241,0,0,0,0,0,0,0,136,254,189,0,0,0,37,0,0,0,0,0,0,30,254,25,254,94,0,0,0,0,0,0,0,0,0,250,132,0,17,241,0,0,0,0,0,0,0,0,0,254,0,0,0,93,175,0,0,0,0,0,0,0,0,254,0,0,0,53,229,0,0,0,0,0,0,0,0,254,3,0,20,254,78,0,0,0,0,0,0,0,0,109,254,254,254,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253,220,213,253,0,0,0,0,0,0,0,0,0,233,214,0,0,253,6,0,0,0,0,0,0,0,141,249,1,0,0,253,64,0,0,0,0,0,0,0,64,7,0,0,0,253,64,0,0,0,0,0,0,0,0,0,0,0,42,253,0,0,0,0,0,0,0,0,0,0,0,0,222,132,0,0,0,0,0,0,0,0,0,12,169,253,253,253,18,0,0,0,0,0,0,128,253,253,252,253,0,106,225,0,0,0,0,0,46,253,0,155,236,0,0,0,0,0,0,0,0,0,71,249,227,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,170,0,0,0,0,0,0,0,0,0,0,0,0,86,170,0,0,0,0,0,0,0,0,0,0,0,0,86,170,0,0,0,0,0,0,0,0,0,0,0,0,86,170,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,255,141,0,0,0,0,0,0,0,0,0,0,0,0,255,57,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,253,253,163,0,0,0,0,0,0,0,0,0,0,253,0,0,20,51,223,0,0,0,0,0,0,0,0,253,0,0,0,233,122,0,0,0,0,0,0,0,0,92,233,0,82,253,0,0,0,0,0,0,0,0,0,0,172,243,253,40,0,0,0,0,0,0,0,0,0,0,123,253,162,0,0,0,0,0,0,0,0,0,0,173,81,20,253,0,0,0,0,0,0,0,0,0,193,192,0,0,253,0,0,0,0,0,0,0,0,0,253,0,21,233,233,0,0,0,0,0,0,0,0,0,112,253,253,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,254,254,21,0,0,0,0,0,0,0,0,0,0,254,0,254,20,0,0,0,0,0,0,0,0,0,0,238,74,58,0,0,0,0,0,0,0,0,0,0,0,247,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,231,0,0,0,0,0,0,0,0,0,0,0,0,217,99,217,0,0,0,0,0,0,0,0,0,0,30,170,0,217,33,0,0,0,0,0,0,0,0,0,30,133,0,23,192,0,0,0,0,0,0,0,0,0,30,213,0,141,167,0,0,0,0,0,0,0,0,0,0,154,254,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,197,197,197,10,0,0,0,0,0,0,0,0,247,63,0,0,76,253,0,0,0,0,0,0,0,0,0,0,0,0,144,252,0,0,0,0,0,0,0,0,0,0,0,13,253,75,0,0,0,0,0,0,0,0,0,0,0,246,233,0,0,0,0,0,0,0,0,0,0,0,216,253,0,0,0,0,0,0,0,0,0,0,0,126,252,31,0,85,160,197,197,197,0,0,0,0,57,253,253,253,253,253,234,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,253,0,0,0,0,0,0,0,0,0,0,0,0,234,170,0,0,0,0,0,0,0,0,0,0,0,25,253,0,0,0,0,0,0,0,0,0,0,0,0,250,120,0,0,0,0,0,0,0,0,0,0,0,124,253,0,0,0,0,0,0,0,0,0,0,0,8,253,21,0,0,0,0,0,0,0,0,0,0,5,242,157,0,0,0,0,0,0,0,0,0,0,0,200,253,0,0,0,0,0,0,0,0,0,0,0,6,253,242,0,0,0,0,0,0,0,0,0,0,0,41,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,40,0,0,0,0,0,0,0,0,0,0,0,182,253,253,40,0,0,0,0,0,0,0,0,0,185,241,0,47,254,0,0,0,0,0,0,0,0,0,0,0,0,55,253,0,0,0,0,0,0,0,0,0,0,0,0,245,25,0,0,0,0,0,0,0,0,0,0,0,43,248,0,0,0,0,0,0,0,0,0,0,104,112,254,0,0,0,0,0,0,0,0,0,224,179,129,253,230,242,253,19,0,0,0,0,0,13,254,81,254,42,0,0,34,199,0,0,0,0,0,0,253,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,248,216,56,91,39,0,0,0,0,0,0,0,141,168,0,0,0,235,75,0,0,0,0,0,0,0,0,253,10,0,5,253,0,0,0,0,0,0,0,0,0,69,241,0,230,57,0,0,0,0,0,0,0,0,0,0,67,254,249,0,0,0,0,0,0,0,0,0,0,0,225,216,233,0,0,0,0,0,0,0,0,0,0,253,13,0,253,0,0,0,0,0,0,0,0,0,226,176,0,5,253,0,0,0,0,0,0,0,0,0,242,0,67,254,26,0,0,0,0,0,0,0,0,0,246,253,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,254,0,0,0,0,0,0,0,0,0,0,0,0,229,101,0,0,0,0,0,0,0,0,0,0,0,9,254,0,0,0,0,0,0,0,0,0,0,0,0,181,207,0,0,0,0,0,0,0,0,0,0,0,0,254,47,0,0,0,0,0,0,0,0,0,0,0,13,254,0,0,0,0,0,0,0,0,0,0,0,0,44,254,0,0,0,0,0,0,0,0,0,0,0,0,44,254,0,0,0,0,0,0,0,0,0,0,0,0,99,198,0,0,0,0,0,0,0,0,0,0,0,0,108,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,226,0,0,0,0,0,0,0,0,0,0,255,86,0,255,170,0,0,0,0,0,0,0,0,0,57,198,86,198,170,0,0,0,0,0,0,0,0,0,0,226,86,255,0,0,0,0,0,0,0,0,0,0,0,0,255,170,0,0,0,0,0,0,0,0,0,0,0,114,255,0,0,0,0,0,0,0,0,0,0,0,86,226,255,0,0,0,0,0,0,0,0,0,0,57,255,0,255,0,0,0,0,0,0,0,0,0,29,226,0,255,29,0,0,0,0,0,0,0,0,0,57,226,255,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,38,0,0,0,0,0,0,0,0,0,0,0,0,171,28,0,0,0,0,0,0,0,0,0,0,0,13,253,0,0,0,0,0,0,0,0,0,0,0,0,174,119,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,173,174,0,0,0,0,0,0,0,0,0,0,0,13,253,0,0,0,0,0,0,0,0,0,0,0,0,115,116,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,239,18,0,0,0,0,0,0,0,0,0,0,0,0,230,122,0,0,0,0,0,0,0,0,0,0,0,0,110,242,0,0,0,0,0,0,0,0,0,0,0,0,0,254,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
