label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,96,254,0,0,0,0,0,0,0,0,0,0,0,0,195,234,0,0,0,0,0,0,0,0,0,0,0,0,254,40,0,0,0,0,0,0,0,0,0,0,0,54,254,0,0,0,0,0,0,0,0,0,0,0,0,254,93,0,0,0,0,0,0,0,0,0,0,0,231,181,81,81,81,0,0,0,0,0,0,0,20,254,254,254,219,201,205,254,181,0,0,0,0,0,34,189,0,0,0,0,0,0,108,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,254,0,0,0,0,0,0,0,0,0,0,0,0,73,254,0,0,0,0,0,0,0,0,0,0,0,0,73,254,0,0,0,0,0,0,0,0,0,0,0,0,180,254,0,0,0,0,0,0,0,0,0,0,0,0,216,254,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,220,254,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,252,195,0,0,0,0,0,0,0,0,0,0,0,0,36,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,6,254,0,0,0,0,0,0,0,0,0,0,0,0,36,255,0,0,0,0,0,0,0,0,0,0,0,0,135,254,0,0,0,0,0,0,0,0,0,0,0,0,192,254,0,0,0,0,0,0,0,0,0,0,0,0,110,254,0,0,0,0,0,0,0,0,0,0,0,0,110,254,0,0,0,0,0,0,0,0,0,0,0,0,203,254,0,0,0,0,0,0,0,0,0,0,0,0,214,173,0,0,0,0,0,0,0,0,0,0,0,0,84,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,176,80,90,188,125,0,0,0,0,0,0,0,0,0,0,0,0,0,121,61,0,0,0,0,0,0,0,0,0,0,0,0,242,126,0,0,0,0,0,0,0,0,0,0,0,26,247,0,0,0,0,0,0,0,0,0,0,0,0,254,85,0,0,0,0,0,0,0,0,0,0,0,191,181,0,0,0,0,0,0,0,0,0,0,0,164,249,0,0,0,0,0,0,0,0,0,0,0,62,254,9,0,0,0,0,12,0,0,0,0,0,0,254,114,96,192,254,245,126,0,0,0,0,0,0,0,100,235,167,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,78,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,42,254,0,0,0,0,0,0,0,0,0,0,0,0,166,254,0,0,0,0,0,0,0,0,0,0,0,0,230,242,0,0,0,0,0,0,0,0,0,0,0,0,230,242,0,0,0,0,0,0,0,0,0,0,0,0,236,122,0,0,0,0,0,0,0,0,0,0,0,0,233,122,0,0,0,0,0,0,0,0,0,0,0,0,57,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,139,170,139,65,0,0,0,0,0,0,0,0,131,253,254,171,69,142,253,0,0,0,0,0,0,0,15,253,0,0,0,0,212,0,0,0,0,0,0,0,0,224,254,162,162,178,253,0,0,0,0,0,0,0,0,34,254,253,253,253,253,250,0,0,0,0,0,0,111,254,106,0,0,0,0,182,223,0,0,0,0,0,253,154,0,0,0,0,0,0,253,11,0,0,0,0,253,99,0,0,0,0,0,0,253,0,0,0,0,0,141,253,100,0,0,0,0,119,163,0,0,0,0,0,0,88,254,253,212,216,253,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,211,0,0,0,0,0,0,0,0,0,0,0,0,169,254,0,0,0,0,0,0,0,0,0,0,0,0,169,254,0,0,0,0,0,0,0,0,0,0,0,0,253,212,0,0,0,0,0,0,0,0,0,0,0,0,253,212,0,0,0,0,0,0,0,0,0,0,0,0,255,151,0,0,0,0,0,0,0,0,0,0,0,0,253,212,0,0,0,0,0,0,0,0,0,0,0,0,253,107,0,0,0,0,0,0,0,0,0,0,0,0,253,107,0,0,0,0,0,0,0,0,0,0,0,0,232,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,106,207,0,0,0,0,0,0,0,0,56,253,53,15,253,0,0,0,0,0,0,0,0,38,248,0,0,234,14,0,0,0,0,0,0,0,0,52,253,89,104,146,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,103,204,253,71,0,0,0,0,0,0,0,0,0,0,205,0,41,253,42,0,0,0,0,0,0,0,0,0,253,0,0,68,253,0,0,0,0,0,0,0,0,0,253,12,106,247,220,0,0,0,0,0,0,0,0,0,33,195,165,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,253,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,254,253,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,254,253,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,254,253,0,0,0,0,0,0,0,0,0,0,0,0,253,252,0,0,0,0,0,0,0,0,0,0,0,0,204,253,0,0,0,0,0,0,0,0,0,0,0,0,104,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,238,0,0,0,0,0,0,0,0,0,0,0,0,254,167,0,0,0,0,0,0,0,0,0,0,0,63,254,0,0,0,0,0,0,0,0,0,0,0,0,194,255,0,0,0,0,0,0,0,0,0,0,0,0,194,149,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,134,253,0,0,0,0,0,0,0,0,0,0,0,0,134,253,44,0,0,0,0,0,0,0,0,0,0,0,135,253,0,0,0,0,0,0,0,0,0,0,0,0,135,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,241,0,0,0,0,0,0,0,0,0,0,0,0,86,254,94,0,0,0,0,0,0,0,0,0,0,0,80,254,254,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,218,254,0,0,0,0,0,0,0,0,0,0,0,0,49,254,23,0,0,0,0,0,0,0,0,0,0,0,29,254,220,0,0,0,0,0,0,0,0,0,0,0,16,254,254,0,0,0,0,0,0,0,0,0,0,0,0,234,254,0,0,0,0,0,0,0,0,0,0,0,0,161,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,85,0,0,0,0,0,0,0,0,0,0,0,3,254,0,0,0,0,0,0,0,0,0,0,0,0,163,147,0,0,0,0,0,0,0,0,0,0,0,61,254,1,0,0,0,0,0,0,0,0,0,0,11,254,60,0,0,0,0,0,0,0,0,0,0,0,250,56,0,0,0,0,0,0,0,0,0,0,0,229,134,0,0,0,0,0,0,0,0,0,0,0,97,254,0,0,0,0,0,0,0,0,0,0,0,0,254,3,0,0,0,0,0,0,0,0,0,0,0,6,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,133,133,133,0,0,0,0,0,0,0,0,0,240,253,147,96,216,36,0,0,0,0,0,0,0,73,253,0,0,0,72,0,0,0,0,0,0,0,0,73,253,85,206,253,253,0,0,0,0,0,0,0,0,150,253,253,75,8,0,0,0,0,0,0,0,0,174,251,253,132,0,0,0,0,0,0,0,0,0,0,253,0,218,132,0,0,0,0,0,0,0,0,0,0,253,146,218,132,0,0,0,0,0,0,0,0,0,0,129,205,253,3,0,0,0,0,0,0,0,0,0,0,0,253,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,21,129,0,0,0,0,0,0,0,0,0,0,0,0,112,129,0,0,0,0,0,0,0,0,0,0,0,0,104,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,193,172,152,0,0,0,0,0,0,0,21,193,253,233,102,102,223,151,0,0,0,0,0,0,253,122,0,0,0,0,102,253,0,0,0,0,0,183,131,0,0,0,0,0,102,253,0,0,0,0,0,0,0,0,0,0,0,0,203,233,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,233,131,0,0,0,0,0,0,0,0,0,0,0,173,233,0,0,0,0,0,0,0,0,0,0,0,123,253,0,0,0,0,0,0,0,0,0,0,0,0,123,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,254,235,5,0,0,0,0,0,0,0,0,0,0,197,44,44,235,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,14,253,0,0,0,0,0,0,0,0,0,0,0,0,155,143,0,0,0,0,0,0,0,0,0,0,0,0,237,20,0,0,0,0,0,0,0,0,0,0,0,20,244,0,0,0,0,0,0,0,0,0,0,0,0,249,173,122,232,253,253,204,0,0,0,0,0,0,133,253,206,176,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,252,252,253,202,7,0,0,0,0,0,0,0,0,0,0,0,86,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,240,252,0,0,0,0,0,0,0,0,0,0,0,3,253,137,0,0,0,0,0,0,0,0,0,0,0,222,252,6,0,0,0,0,0,0,0,0,0,0,0,253,79,0,0,116,179,230,178,0,0,0,0,0,215,253,252,252,252,252,207,92,0,0,0,0,0,0,236,253,128,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,253,253,0,0,0,0,0,0,0,0,0,39,226,252,238,252,232,0,0,0,0,0,0,0,27,253,155,0,116,252,218,0,0,0,0,0,0,0,169,186,0,0,252,82,0,0,0,0,0,0,0,0,99,239,6,132,196,28,0,0,0,0,0,0,0,0,0,124,253,253,27,0,0,0,0,0,0,0,0,0,0,0,234,252,197,161,0,0,0,0,0,0,0,0,0,36,252,7,86,217,150,0,0,0,0,0,0,0,0,43,231,0,0,0,253,0,0,0,0,0,0,0,0,78,252,217,232,252,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,234,80,0,0,0,0,0,0,0,0,0,0,201,254,18,168,230,0,0,0,0,0,0,0,0,0,254,0,0,0,230,75,0,0,0,0,0,0,0,0,230,48,0,0,170,75,0,0,0,0,0,0,0,0,7,254,137,23,254,18,0,0,0,0,0,0,0,0,0,0,254,254,69,0,0,0,0,0,0,0,0,0,32,254,180,129,173,0,0,0,0,0,0,0,0,0,42,113,0,0,213,37,0,0,0,0,0,0,0,0,0,254,0,0,182,35,0,0,0,0,0,0,0,0,0,77,253,145,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,41,253,0,0,0,0,0,0,0,0,0,0,0,0,102,253,0,0,0,0,0,0,0,0,0,0,0,0,102,151,0,0,0,0,0,0,0,0,0,0,0,0,203,50,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,21,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249,0,0,0,0,0,0,0,0,0,0,0,0,14,254,0,0,0,0,0,0,0,0,0,0,0,0,14,255,0,0,0,0,0,0,0,0,0,0,0,0,28,254,0,0,0,0,0,0,0,0,0,0,0,0,253,254,0,0,0,0,0,0,0,0,0,0,0,0,253,134,0,0,0,0,0,0,0,0,0,0,0,0,197,134,0,0,0,0,0,0,0,0,0,0,0,0,175,35,0,0,0,0,0,0,0,0,0,0,0,0,253,72,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,16,250,0,0,0,0,0,0,0,0,0,0,0,0,154,51,0,0,0,0,0,0,0,0,0,0,0,0,254,50,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,174,3,0,0,0,0,0,0,0,0,0,58,212,32,0,225,0,0,0,0,0,0,0,0,104,120,0,0,0,58,19,0,0,0,0,0,0,0,16,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,67,145,0,0,0,0,0,0,0,0,0,0,56,224,251,0,0,0,0,0,0,0,0,0,0,54,254,254,254,254,107,0,0,0,0,0,0,0,0,0,0,0,0,0,90,243,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,165,0,0,0,0,0,0,0,0,0,0,0,0,252,165,0,0,0,0,0,0,0,0,0,0,0,67,249,0,0,0,0,0,0,0,0,0,0,0,0,247,68,0,0,0,0,0,0,0,0,0,0,0,117,204,0,0,0,0,0,0,0,0,0,0,0,26,254,0,0,0,0,0,0,0,0,0,0,0,0,193,161,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,225,9,0,0,0,0,0,0,0,0,0,0,0,17,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,77,77,0,0,0,0,0,0,0,0,0,25,254,254,254,254,254,25,0,0,0,0,0,0,0,253,254,68,0,21,254,254,0,0,0,0,0,0,0,29,87,0,0,0,14,254,161,0,0,0,0,0,0,0,0,0,0,0,0,254,188,0,0,0,0,0,0,133,244,254,254,239,130,254,96,7,0,0,0,0,235,254,254,156,163,254,254,254,254,254,0,0,0,0,63,254,254,254,254,254,255,189,189,24,0,0,0,0,0,7,114,134,123,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,247,0,0,0,0,0,0,0,0,3,228,253,240,132,253,168,0,0,0,0,0,0,0,141,254,23,0,0,238,91,0,0,0,0,0,0,0,241,181,0,0,0,253,39,0,0,0,0,0,0,0,90,254,0,0,94,102,0,0,0,0,0,0,0,0,0,255,241,0,0,0,0,0,0,0,0,0,0,0,0,95,253,253,253,237,191,0,0,0,0,0,0,0,238,254,162,253,83,0,0,0,0,0,0,0,0,0,241,111,0,181,173,0,0,0,0,0,0,0,0,0,37,254,253,253,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,78,253,0,0,0,0,0,0,0,0,0,0,0,0,78,253,0,0,0,0,0,0,0,0,0,0,0,0,5,253,0,0,0,0,0,0,0,0,0,0,0,0,78,253,0,0,0,0,0,0,0,0,0,0,0,0,78,254,0,0,0,0,0,0,0,0,0,0,0,0,166,186,0,0,0,0,0,0,0,0,0,0,0,0,253,119,0,0,0,0,0,0,0,0,0,0,0,20,253,0,0,0,0,0,0,0,0,0,0,0,0,125,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,194,224,32,0,0,0,0,0,0,0,0,0,0,244,111,145,253,0,0,0,0,0,0,0,0,0,0,0,0,32,253,17,0,0,0,0,0,0,0,0,0,0,0,63,253,21,0,0,0,0,0,0,0,0,0,0,0,150,253,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,141,236,253,253,253,205,190,90,0,0,0,0,0,237,253,253,253,230,37,31,37,151,1,0,0,0,0,253,177,245,253,51,0,0,0,0,0,0,0,0,0,253,249,253,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,253,253,253,206,0,0,0,0,0,0,0,0,0,218,120,0,0,253,113,0,0,0,0,0,0,0,0,253,0,0,0,177,253,0,0,0,0,0,0,0,0,83,0,0,0,253,228,0,0,0,0,0,0,0,0,0,0,0,0,253,90,0,0,0,0,0,0,0,0,0,0,0,157,248,0,0,0,0,0,0,104,253,253,253,206,177,253,16,0,0,0,0,0,0,184,242,81,46,253,253,253,0,0,0,0,0,0,0,184,234,227,253,253,64,0,0,0,0,0,0,0,0,12,163,253,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,253,0,0,0,0,0,0,0,0,0,250,30,240,126,210,0,0,0,0,0,0,0,0,0,42,252,0,0,252,0,0,0,0,0,0,0,0,0,0,41,226,185,84,0,0,0,0,0,0,0,0,0,0,0,211,252,0,0,0,0,0,0,0,0,0,0,0,101,236,199,84,0,0,0,0,0,0,0,0,0,22,252,4,0,247,0,0,0,0,0,0,0,0,0,192,21,0,0,126,0,0,0,0,0,0,0,0,0,253,0,0,0,197,0,0,0,0,0,0,0,0,0,14,240,169,252,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,0,0,0,0,0,0,0,175,253,146,156,24,0,0,0,0,0,0,16,231,253,177,74,0,254,0,0,0,0,0,0,0,243,151,0,0,0,228,0,0,0,0,0,0,0,0,253,31,0,0,19,99,0,0,0,0,0,0,0,0,0,232,155,0,186,15,0,0,0,0,0,0,0,0,0,0,145,253,253,6,0,0,0,0,0,0,0,0,0,0,0,253,66,253,0,0,0,0,0,0,0,0,0,0,153,170,25,174,0,0,0,0,0,0,0,0,0,0,6,245,250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,254,254,166,0,0,0,0,0,0,0,0,133,253,113,53,0,253,7,0,0,0,0,0,0,0,253,0,0,0,84,246,0,0,0,0,0,0,0,0,21,0,0,0,253,20,0,0,0,0,0,0,0,0,0,0,0,223,125,0,0,0,0,0,0,0,0,0,0,0,119,208,0,0,0,0,0,0,0,0,0,0,0,6,253,8,1,65,167,0,0,0,0,0,0,0,0,253,55,236,242,41,0,0,0,0,0,0,0,0,164,253,227,19,0,0,0,0,0,0,0,0,0,212,240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,254,0,0,0,0,0,0,0,0,0,0,0,190,253,0,0,0,0,0,0,0,0,0,0,0,0,253,95,0,0,0,0,0,0,0,0,0,0,0,0,253,95,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,255,254,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,128,253,0,0,0,0,0,0,0,0,0,0,0,0,32,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,96,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,109,253,0,0,0,0,0,0,0,0,0,0,0,0,109,253,0,0,0,0,0,0,0,0,0,0,0,0,229,253,0,0,0,0,0,0,0,0,0,0,0,0,252,241,0,0,0,0,0,0,0,0,0,0,0,0,252,121,0,0,0,0,0,0,0,0,0,0,0,0,252,70,0,0,0,0,0,0,0,0,0,0,0,0,252,241,0,0,0,0,0,0,0,0,0,0,0,0,241,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
